Tanggal,Lokasi,Magnitudo,Kedalaman_km,LSTM_Error,Temporal_Risk_Factor,Model_Uncertainty,is_Anomaly,Context_Risk_Pheromone,Context_Impact_Radius,Global_Tectonic_Stress,Dist_To_GA_Pred,Relationship_Narrative
2026-02-06 01:06:10,90 km Tenggara PACITAN-JATIM,6.4,10.0,8.095532074100579,1.0,2.6901447772979736,False,0.4435872228337346,15.37897901309905,0.1748386657600167,269.46199640319486,ACO mendeteksi peningkatan aktivitas moderat. GA menunjukkan stress tektonik relatif rendah. Lokasi relatif jauh dari pusat prediksi GA. LSTM tidak mendeteksi penyimpangan pola temporal.
2026-01-27 08:20:44,25 km TimurLaut PACITAN-JATIM,5.5,105.0,7.097648092851777,0.8733244114909131,2.6142876148223877,False,0.0,11.3147719376044,0.1748386657600167,227.99636790758117,ACO tidak menunjukkan akumulasi risiko signifikan. GA menunjukkan stress tektonik relatif rendah. Lokasi relatif jauh dari pusat prediksi GA. LSTM tidak mendeteksi penyimpangan pola temporal.
