epoch,learning_rate,loss,mae,mse,val_loss,val_mae,val_mse
3,6.25000029685907e-05,1.4486006498336792,1.6492997407913208,22.65802001953125,1.3399487733840942,1.543038010597229,24.171754837036133
4,3.125000148429535e-05,1.431206464767456,1.6302415132522583,22.43866729736328,1.2966909408569336,1.4973349571228027,22.543514251708984
5,3.125000148429535e-05,1.420242190361023,1.621789574623108,20.633255004882812,1.3398960828781128,1.5431480407714844,24.078834533691406
6,3.125000148429535e-05,1.49028480052948,1.6906518936157227,23.00638198852539,1.2850031852722168,1.4883865118026733,21.336030960083008
0,6.25000029685907e-05,1.443045973777771,1.6452021598815918,22.546573638916016,1.3401514291763306,1.541002869606018,23.974851608276367
1,6.25000029685907e-05,1.4940191507339478,1.6955065727233887,25.28647804260254,1.2756954431533813,1.4796297550201416,22.267763137817383
2,6.25000029685907e-05,1.5119414329528809,1.7153189182281494,26.107128143310547,1.3735522031784058,1.5803682804107666,26.299104690551758
3,6.25000029685907e-05,1.455260992050171,1.6583235263824463,22.520503997802734,1.3109536170959473,1.5139309167861938,23.315244674682617
4,6.25000029685907e-05,1.4612306356430054,1.6642861366271973,24.366058349609375,1.493476390838623,1.6991946697235107,29.800024032592773
5,3.125000148429535e-05,1.4210337400436401,1.6234359741210938,21.598140716552734,1.4604382514953613,1.6654053926467896,28.6975040435791
6,3.125000148429535e-05,1.3958467245101929,1.5995699167251587,20.685598373413086,1.3761398792266846,1.5806388854980469,25.357158660888672
7,3.125000148429535e-05,1.4384291172027588,1.6406246423721313,22.36141586303711,1.3092550039291382,1.5166521072387695,22.504016876220703
0,6.25000029685907e-05,1.4906593561172485,1.6918057203292847,25.011625289916992,1.3497881889343262,1.5511982440948486,25.38086700439453
1,6.25000029685907e-05,1.4610662460327148,1.6617518663406372,24.637699127197266,1.2718700170516968,1.4751688241958618,21.497798919677734
2,6.25000029685907e-05,1.433474063873291,1.6359214782714844,23.152116775512695,1.2589911222457886,1.4624758958816528,21.791858673095703
3,6.25000029685907e-05,1.5044625997543335,1.7081661224365234,23.75698471069336,1.2951487302780151,1.4967201948165894,23.293224334716797
4,6.25000029685907e-05,1.4628757238388062,1.663968801498413,23.06586456298828,1.260030746459961,1.4667719602584839,20.357467651367188
5,6.25000029685907e-05,1.492073893547058,1.6936825513839722,24.996814727783203,1.3096179962158203,1.511845350265503,22.675512313842773
6,3.125000148429535e-05,1.5212923288345337,1.722072720527649,25.6727237701416,1.3089790344238281,1.5120247602462769,22.519153594970703
7,3.125000148429535e-05,1.4684746265411377,1.6712177991867065,23.003114700317383,1.299149513244629,1.5031516551971436,22.280681610107422
8,3.125000148429535e-05,1.5083011388778687,1.7119776010513306,23.81950569152832,1.3485586643218994,1.5526697635650635,23.76607322692871
0,6.25000029685907e-05,1.4220837354660034,1.6234686374664307,21.690153121948242,1.2315675020217896,1.4304553270339966,21.483619689941406
1,6.25000029685907e-05,1.4792945384979248,1.680803656578064,23.85896110534668,1.2338062524795532,1.4390769004821777,21.43132781982422
2,6.25000029685907e-05,1.466217279434204,1.667876124382019,23.819778442382812,1.3287487030029297,1.5318466424942017,24.782175064086914
3,6.25000029685907e-05,1.4844744205474854,1.6849074363708496,25.042804718017578,1.3539893627166748,1.5577855110168457,25.360706329345703
4,3.125000148429535e-05,1.4952977895736694,1.6947822570800781,24.502058029174805,1.3743318319320679,1.5720211267471313,26.364233016967773
5,3.125000148429535e-05,1.4795787334442139,1.6808644533157349,23.602848052978516,1.265039324760437,1.4671971797943115,22.19417381286621
6,3.125000148429535e-05,1.4411311149597168,1.6415131092071533,22.280139923095703,1.2254081964492798,1.428330898284912,20.42770004272461
7,3.125000148429535e-05,1.4790210723876953,1.6810462474822998,23.56983184814453,1.2282328605651855,1.432632565498352,20.051034927368164
8,3.125000148429535e-05,1.4291009902954102,1.6304200887680054,21.912948608398438,1.2374249696731567,1.4388206005096436,20.498836517333984
9,3.125000148429535e-05,1.4446464776992798,1.646118402481079,22.38068962097168,1.2382545471191406,1.4425883293151855,20.502592086791992
10,1.5625000742147677e-05,1.4578685760498047,1.6600764989852905,23.18593978881836,1.2627208232879639,1.4674538373947144,21.581836700439453
11,1.5625000742147677e-05,1.4511914253234863,1.6533401012420654,22.418888092041016,1.2640039920806885,1.4669691324234009,22.24137306213379
12,1.5625000742147677e-05,1.3966870307922363,1.5957233905792236,21.20768928527832,1.2556521892547607,1.4585959911346436,21.939586639404297
0,3.125000148429535e-05,1.4355865716934204,1.635940670967102,23.504682540893555,1.3115102052688599,1.5166432857513428,23.450393676757812
1,3.125000148429535e-05,1.4325615167617798,1.634379267692566,20.891469955444336,1.3904310464859009,1.594818353652954,26.465927124023438
2,3.125000148429535e-05,1.4469528198242188,1.6479767560958862,22.3043155670166,1.328359842300415,1.5314080715179443,24.457624435424805
3,3.125000148429535e-05,1.3970805406570435,1.5962592363357544,22.48658561706543,1.2607190608978271,1.466312289237976,21.47481346130371
4,3.125000148429535e-05,1.422516942024231,1.6253515481948853,21.159862518310547,1.275357961654663,1.4792287349700928,21.446727752685547
5,3.125000148429535e-05,1.487384557723999,1.688375473022461,24.881929397583008,1.2806596755981445,1.4854336977005005,21.279254913330078
6,3.125000148429535e-05,1.554208517074585,1.7552502155303955,27.140392303466797,1.30010187625885,1.5024250745773315,21.780075073242188
7,1.5625000742147677e-05,1.4192332029342651,1.6200292110443115,21.916641235351562,1.3064320087432861,1.5095466375350952,22.388887405395508
8,1.5625000742147677e-05,1.4546645879745483,1.656314492225647,22.65511131286621,1.301967740058899,1.5051743984222412,22.085838317871094
9,1.5625000742147677e-05,1.4135910272598267,1.6118230819702148,22.332822799682617,1.2508779764175415,1.4558912515640259,20.7297420501709
10,1.5625000742147677e-05,1.4052424430847168,1.6054253578186035,20.930416107177734,1.2481210231781006,1.4537725448608398,20.636642456054688
11,1.5625000742147677e-05,1.4378772974014282,1.6390105485916138,22.111310958862305,1.2388885021209717,1.4439668655395508,19.665294647216797
12,1.5625000742147677e-05,1.393465518951416,1.5951733589172363,22.283098220825195,1.2524338960647583,1.45866060256958,20.467947006225586
13,1.5625000742147677e-05,1.4772664308547974,1.678147554397583,24.09468650817871,1.2604730129241943,1.4668468236923218,21.03766441345215
14,1.5625000742147677e-05,1.4291225671768188,1.629486083984375,22.79554557800293,1.2728348970413208,1.4757812023162842,22.202442169189453
15,7.812500371073838e-06,1.504817008972168,1.7058852910995483,26.054975509643555,1.2599889039993286,1.4645482301712036,21.39080810546875
16,7.812500371073838e-06,1.4328564405441284,1.6338372230529785,20.67667579650879,1.2667696475982666,1.4713505506515503,21.64045524597168
17,7.812500371073838e-06,1.4204342365264893,1.6218246221542358,21.9039306640625,1.2522505521774292,1.4575022459030151,20.81191062927246
0,1.5625000742147677e-05,1.4506518840789795,1.6524412631988525,22.563989639282227,1.3025437593460083,1.5080771446228027,20.935590744018555
1,1.5625000742147677e-05,1.4721451997756958,1.6736690998077393,23.988750457763672,1.2962993383407593,1.5027345418930054,20.701566696166992
2,1.5625000742147677e-05,1.4549925327301025,1.6566787958145142,23.334735870361328,1.2880808115005493,1.4939730167388916,20.25806999206543
3,1.5625000742147677e-05,1.470603108406067,1.6716229915618896,22.854251861572266,1.297148585319519,1.5022993087768555,20.996206283569336
4,1.5625000742147677e-05,1.3894306421279907,1.5907076597213745,20.916345596313477,1.2723523378372192,1.4775168895721436,20.322240829467773
5,1.5625000742147677e-05,1.4795539379119873,1.6814669370651245,23.84860610961914,1.260671615600586,1.4672931432724,20.151771545410156
6,1.5625000742147677e-05,1.4597368240356445,1.6624680757522583,22.76510238647461,1.2495025396347046,1.453916072845459,19.253376007080078
7,1.5625000742147677e-05,1.4352422952651978,1.638215184211731,22.397197723388672,1.2591670751571655,1.4627875089645386,19.99053382873535
8,1.5625000742147677e-05,1.431171178817749,1.6331286430358887,22.322256088256836,1.2791656255722046,1.4820183515548706,21.14044761657715
9,1.5625000742147677e-05,1.4485162496566772,1.6510425806045532,22.86026382446289,1.2734531164169312,1.4777426719665527,21.013303756713867
10,7.812500371073838e-06,1.410965085029602,1.6126517057418823,22.199960708618164,1.2536979913711548,1.4582208395004272,19.7567081451416
11,7.812500371073838e-06,1.418982982635498,1.619593858718872,20.705726623535156,1.253468632698059,1.4580036401748657,19.60629653930664
12,7.812500371073838e-06,1.4230414628982544,1.624444603919983,20.703840255737305,1.2652703523635864,1.468941330909729,20.072879791259766
0,1.5625000742147677e-05,1.396903395652771,1.597597360610962,20.90406608581543,1.2347562313079834,1.4336730241775513,19.16080093383789
1,1.5625000742147677e-05,1.4134471416473389,1.614488959312439,20.56537628173828,1.2258497476577759,1.4258010387420654,18.76993179321289
2,1.5625000742147677e-05,1.3641687631607056,1.5666718482971191,19.269569396972656,1.2174112796783447,1.4186300039291382,18.277297973632812
3,1.5625000742147677e-05,1.4713642597198486,1.6743242740631104,23.559682846069336,1.2440009117126465,1.444662094116211,19.93899917602539
4,1.5625000742147677e-05,1.4428683519363403,1.6444475650787354,22.618820190429688,1.243213176727295,1.4440885782241821,19.779232025146484
5,1.5625000742147677e-05,1.5131512880325317,1.7166212797164917,26.898286819458008,1.2400535345077515,1.4407520294189453,19.79724884033203
6,7.812500371073838e-06,1.399198055267334,1.5989513397216797,21.16715431213379,1.2470520734786987,1.4469678401947021,20.183143615722656
7,7.812500371073838e-06,1.4544365406036377,1.655674695968628,22.298906326293945,1.258396863937378,1.4582620859146118,20.565027236938477
8,7.812500371073838e-06,1.3871681690216064,1.5873686075210571,20.708593368530273,1.2790857553482056,1.4790472984313965,21.373281478881836
0,1.5625000742147677e-05,1.416324257850647,1.6180132627487183,22.37676429748535,1.1983915567398071,1.4013992547988892,17.821014404296875
1,1.5625000742147677e-05,1.4403128623962402,1.6433063745498657,22.799144744873047,1.2102231979370117,1.4137228727340698,18.68113899230957
2,1.5625000742147677e-05,1.4184505939483643,1.6180049180984497,21.162311553955078,1.2380785942077637,1.4404550790786743,19.77672576904297
3,1.5625000742147677e-05,1.391921043395996,1.593503713607788,20.225515365600586,1.2456752061843872,1.4489402770996094,20.185405731201172
4,7.812500371073838e-06,1.4490336179733276,1.6513950824737549,22.698022842407227,1.2452189922332764,1.4485372304916382,20.1970272064209
5,7.812500371073838e-06,1.4160428047180176,1.6171512603759766,22.386999130249023,1.253197431564331,1.456689715385437,20.568395614624023
6,7.812500371073838e-06,1.438875436782837,1.6387219429016113,23.372716903686523,1.238547682762146,1.4420419931411743,20.120258331298828
0,1.5625000742147677e-05,1.4166783094406128,1.6184066534042358,22.454784393310547,1.2237732410430908,1.426723599433899,18.597402572631836
1,1.5625000742147677e-05,1.44864821434021,1.6512830257415771,22.970773696899414,1.2299940586090088,1.432876706123352,19.159210205078125
2,1.5625000742147677e-05,1.4233388900756836,1.6233469247817993,21.257978439331055,1.254302740097046,1.456400752067566,20.240394592285156
3,1.5625000742147677e-05,1.4000751972198486,1.602125644683838,20.364498138427734,1.2542353868484497,1.4566477537155151,20.480981826782227
4,7.812500371073838e-06,1.442073106765747,1.6446009874343872,22.598722457885742,1.2507001161575317,1.45246422290802,20.514461517333984
5,7.812500371073838e-06,1.4152826070785522,1.6161069869995117,22.226036071777344,1.2548867464065552,1.4567817449569702,20.80853843688965
6,7.812500371073838e-06,1.442476511001587,1.642439365386963,23.6870174407959,1.2439757585525513,1.4468997716903687,20.478532791137695
0,1.5625000742147677e-05,1.4137606620788574,1.616094708442688,22.35647964477539,1.2182502746582031,1.419796109199524,18.795787811279297
1,1.5625000742147677e-05,1.4517139196395874,1.655260443687439,22.96436882019043,1.2335094213485718,1.435332179069519,19.6572208404541
2,1.5625000742147677e-05,1.429275631904602,1.629160761833191,21.50815773010254,1.2547067403793335,1.4556174278259277,20.61273765563965
3,1.5625000742147677e-05,1.394290566444397,1.596440315246582,20.334949493408203,1.2589625120162964,1.460707664489746,20.93071937561035
4,7.812500371073838e-06,1.4420801401138306,1.6443387269973755,22.78189468383789,1.2585475444793701,1.4601737260818481,21.000974655151367
5,7.812500371073838e-06,1.4167646169662476,1.618263840675354,22.251192092895508,1.2635595798492432,1.4657433032989502,21.29383087158203
6,7.812500371073838e-06,1.4466369152069092,1.6478853225708008,23.543033599853516,1.2472628355026245,1.449842095375061,20.711807250976562
0,1.5625000742147677e-05,1.409489393234253,1.6113816499710083,22.194631576538086,1.2340425252914429,1.438779354095459,19.091800689697266
1,1.5625000742147677e-05,1.452810287475586,1.6564369201660156,22.966611862182617,1.2445629835128784,1.4493554830551147,19.889720916748047
2,1.5625000742147677e-05,1.4185738563537598,1.6190050840377808,21.244413375854492,1.265099287033081,1.467942476272583,20.86741828918457
3,1.5625000742147677e-05,1.3950247764587402,1.597543478012085,20.347511291503906,1.2698376178741455,1.47371506690979,21.25794219970703
4,7.812500371073838e-06,1.4556069374084473,1.657717227935791,23.005861282348633,1.2631992101669312,1.466328740119934,21.088953018188477
5,7.812500371073838e-06,1.4143470525741577,1.6152373552322388,22.170564651489258,1.2646359205245972,1.4681817293167114,21.18870735168457
6,7.812500371073838e-06,1.4394828081130981,1.640244722366333,23.352611541748047,1.251043438911438,1.4565908908843994,20.57234764099121
0,1.0,0.6517544388771057,NA,NA
1,1.0,0.5161944627761841,NA,NA
2,1.0,0.2970614731311798,NA,NA
3,1.0,0.10980308800935745,NA,NA
4,1.0,0.038367148488759995,NA,NA
5,1.0,0.018084142357110977,NA,NA
6,1.0,0.01067466102540493,NA,NA
7,1.0,0.007147553842514753,NA,NA
8,1.0,0.005169067997485399,NA,NA
9,1.0,0.003937010187655687,NA,NA
10,1.0,0.003112443722784519,NA,NA
11,1.0,0.0025306937750428915,NA,NA
12,1.0,0.002103350358083844,NA,NA
13,1.0,0.001779257203452289,NA,NA
14,1.0,0.0015270307194441557,NA,NA
15,1.0,0.0013264924054965377,NA,NA
16,1.0,0.001164156012237072,NA,NA
17,1.0,0.0010307123884558678,NA,NA
18,1.0,0.0009195563616231084,NA,NA
19,1.0,0.000825890339910984,NA,NA
0,1.5625000742147677e-05,1.4009835720062256,1.6034268140792847,22.055932998657227,1.2351579666137695,1.4372590780258179,19.615169525146484
1,1.5625000742147677e-05,1.4412697553634644,1.6444778442382812,22.801830291748047,1.2377983331680298,1.4409574270248413,20.051979064941406
2,1.5625000742147677e-05,1.4108390808105469,1.61124587059021,21.1672420501709,1.2547545433044434,1.4571692943572998,20.799100875854492
3,1.5625000742147677e-05,1.394955039024353,1.5977017879486084,20.271251678466797,1.2508151531219482,1.4540457725524902,20.92391014099121
4,7.812500371073838e-06,1.4422409534454346,1.6443426609039307,22.661218643188477,1.2471834421157837,1.4497922658920288,20.862340927124023
5,7.812500371073838e-06,1.40763258934021,1.6085230112075806,22.0827579498291,1.2513357400894165,1.454677700996399,21.14546775817871
6,7.812500371073838e-06,1.449341893196106,1.6495753526687622,23.862504959106445,1.2442742586135864,1.4480396509170532,20.965797424316406
0,1.0,0.6517544388771057,NA,NA
1,1.0,0.5161944627761841,NA,NA
2,1.0,0.2970614731311798,NA,NA
3,1.0,0.10980308800935745,NA,NA
4,1.0,0.038367148488759995,NA,NA
5,1.0,0.018084142357110977,NA,NA
6,1.0,0.01067466102540493,NA,NA
7,1.0,0.007147553842514753,NA,NA
8,1.0,0.005169067997485399,NA,NA
9,1.0,0.003937010187655687,NA,NA
10,1.0,0.003112443722784519,NA,NA
11,1.0,0.0025306937750428915,NA,NA
12,1.0,0.002103350358083844,NA,NA
13,1.0,0.001779257203452289,NA,NA
14,1.0,0.0015270307194441557,NA,NA
15,1.0,0.0013264924054965377,NA,NA
16,1.0,0.001164156012237072,NA,NA
17,1.0,0.0010307123884558678,NA,NA
18,1.0,0.0009195563616231084,NA,NA
19,1.0,0.000825890339910984,NA,NA
